[2023/1/14 4:45:42] SYSTEM: api is ready. listening at http://localhost:3150/
[2023/1/14 4:45:43] SYSTEM: discord client is ready.
[2023/1/14 4:45:43] INFO: twitch token on resfresh.
[2023/1/14 4:45:44] SYSTEM: twitch client is ready.
